,river,season,plot,subplot,width_m,area_sampled_subplot_m2,area_plot_m2,volume_m3,temp_C,pH,conductivity,TDS,salinity,flow_m_sec,depth_m,student_1,student_2,date,code,fish_number,host_common_name,host_species,sex,length_mm,wet_weight_g,dry_weight_g,nematode_sp1,eocolis_sp,clinostomum_marginatum,eustronglyoides_sp,leptorhynchoides_larval,neoechinorhynchus_larval,proteocephalus,bothriocephalus,Spathebothriidea,plagioporus,intestine,strigeoidae_larval,alloglossidium,Isoglaridacris,pilum_adult,Fessesentis_adult,crepidostomum_isostomum,crepidostomum_cooperi,Caecincola,acanthocephalus_sp,neoechinorhynchus_cristatus,triganodistomum,echinorhynchus_adult,camallanus_adult,leptorhynchoids_adult,rhabdochona,p_minimum,jelly_metacercariae,uvulifer_ambloplitis,conective_tissue,Trematode_sp1,Philonema,tapeworm_sp2,pomporhynchus_adult,Spinitectus,Raphidascaris,phyllodistomum,neoechinorhynchus_cylindratus_ad,allocreadium_commune,red_intestinal_nematode,leech
68,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-TD-4,915,tesseleted Darter,Etheostoma olmstedi_,F,59.53,1.91,0.3878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-Td-5,916,tesseleted Darter,Etheostoma olmstedi_,F,48.12,1.76,0.3642,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-ws-1,917,white sucker,Catostomus commersonii,M,157.05,56.56,6.8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-BN-1,918,blacknose dace,Rhinichthys atratulus,F,42.99,1.23,0.195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-Bn-2,919,blacknose dace,Rhinichthys atratulus,F,37.58,0.76,0.1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-Bk-3,920,Banded killifish,Fundulus diaphanus,-,0,0.26,0.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-bg-1,921,bluegill,Lepomis macrochirus,M,0,0.24,0.0461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P33-bk-4,922,Banded killifish,Fundulus diaphanus,M,0,0.2,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Passaic,fall,3,3,17.5,350,1968,126,9.5,7.66,773,549,406,2.05,0.36,chris_brianik,matt_brianik,10/31/16,P34-BK-1,923,Banded killifish,Fundulus diaphanus,M,0,0.37,0.0832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-bg-1,924,bluegill,Lepomis macrochirus,M,0,0.49,0.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-bg-2,925,bluegill,Lepomis macrochirus,F,42.01,1.6,0.2564,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-c c-1,926,creek chub,Semotilus atromaculatus,M,176.97,91.57,17.6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-BN-1,927,blacknose dace,Rhinichthys atratulus,J,52.28,1.65,0.3248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-TD-1,928,tesseleted Darter,Etheostoma olmstedi_,M,57.91,2.96,0.6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
82,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-ws-1,929,white sucker,Catostomus commersonii,M,145.89,39.05,6.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-rb-1,930,Red breasted,Lepomis auritus,J,68.92,9.43,2.1579,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-TD-2,931,tesseleted Darter,Etheostoma olmstedi_,F,52.79,1.42,0.2927,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
85,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-TD-3,932,tesseleted Darter,Etheostoma olmstedi_,F,51.65,1.72,0.3979,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-rb-2,933,Red breasted,Lepomis auritus,M,52.8,4.76,0.9576,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Passaic,fall,3,4,19.1,382,1968,129.88,10.6,7.6,770,538,401,3.1,0.34,chris_brianik,matt_brianik,10/31/16,P34-RB-3,934,Red breasted,Lepomis auritus,J,73.68,10,2.0471,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-TD-1,935,tesseleted Darter,Etheostoma olmstedi_,M,63.91,2.43,0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
89,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-RB-1,936,Red breasted,Lepomis auritus,M,55.59,3.26,0.8739,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-TD-2,937,tesseleted Darter,Etheostoma olmstedi_,F,52.45,1.4,0.2967,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-TD-3,938,tesseleted Darter,Etheostoma olmstedi_,F,51.1,1.3,0.2794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BN-1,939,blacknose dace,Rhinichthys atratulus,M,65.06,3.41,0.7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-Bn-2,940,blacknose dace,Rhinichthys atratulus,J,38.17,0.74,0.1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BN-3,941,blacknose dace,Rhinichthys atratulus,F,36.34,0.64,0.1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BN-4,942,blacknose dace,Rhinichthys atratulus,F,43.01,1.27,0.2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BN-5,943,blacknose dace,Rhinichthys atratulus,M,49.09,1.46,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,p35-TD-4,944,tesseleted Darter,Etheostoma olmstedi_,M,53.78,1.7,0.3351,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
98,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,p35-BN-6,945,blacknose dace,Rhinichthys atratulus,F,44.75,1.32,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-RB-2,946,Red breasted,Lepomis auritus,M,64.42,6.57,0.8646,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-RB-3,947,Red breasted,Lepomis auritus,M,53.72,4.03,0.8101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BN-7,948,blacknose dace,Rhinichthys atratulus,M,45.72,1.27,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-LN-1,949,longnose dace,Rhinichthys cataractae,F,91.04,14.89,3.6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Passaic,fall,3,5,23,460,1968,119.6,9.4,7.63,774,549,405,2.85,0.26,chris_brianik,matt_brianik,10/31/16,P35-BK-1,950,Banded killifish,Fundulus diaphanus,M,49.65,1.56,0.309,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-1,966,Common shiner,Luxilus cornutus,F,62.23,6.17,1.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-BR-1,967,bridle shiner,Notropis bifrenatus,F,35.71,0.8,0.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-2,968,Common shiner,Luxilus cornutus,F,68.44,7.87,1.6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-3,969,Common shiner,Luxilus cornutus,F,67.7,8.13,1.8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CC-1,970,creek chub,Semotilus atromaculatus,M,86.95,12.63,2.4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-BR-2,971,bridle shiner,Notropis bifrenatus,J,40.07,1.21,0.2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-4,972,Common shiner,Luxilus cornutus,F,62.76,5.66,1.1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-5,973,Common shiner,Luxilus cornutus,M,70.51,9.45,1.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-RB-1,974,Red breasted,Lepomis auritus,J,29.83,0.75,0.1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-6,975,Common shiner,Luxilus cornutus,F,62.16,6.12,1.2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CS-7,976,Common shiner,Luxilus cornutus,M,80.52,15.11,2.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-CC-2,977,creek chub,Semotilus atromaculatus,M,91.09,16.3,2.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-WS-1,978,white sucker,Catostomus commersonii,M,102.52,23.41,3.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Passaic,spring,1,1,11.91,238.2,932.4,47.64,13,6.82,289,205,151,14,0.2,chris_brianik,samantha_fagundez,5/11/17,PS11-WS-2,979,white sucker,Catostomus commersonii,F,103.83,25.34,3.9689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Passaic,spring,1,2,9.43,188.6,932.4,37.72,13.1,6.87,290,206,150,6.9,0.2,chris_brianik,samantha_fagundez,5/11/17,PS12-WS-1,980,white sucker,Catostomus commersonii,M,70.34,6.99,1.1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Passaic,spring,1,3,9.27,185.4,932.4,35.226,13.3,7.25,292,207,150,8.8,0.19,chris_brianik,samantha_fagundez,5/11/17,PS13-BN-1,981,blacknose dace,Rhinichthys atratulus,J,47.13,1.83,0.3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Passaic,spring,1,3,9.27,185.4,932.4,35.226,13.3,7.25,292,207,150,8.8,0.19,chris_brianik,samantha_fagundez,5/11/17,PS13-BN-2,982,blacknose dace,Rhinichthys atratulus,J,47.04,2.3,0.4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Passaic,spring,1,3,9.27,185.4,932.4,35.226,13.3,7.25,292,207,150,8.8,0.19,chris_brianik,samantha_fagundez,5/11/17,PS13-BN-3,983,blacknose dace,Rhinichthys atratulus,J,48.36,1.91,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Passaic,spring,1,3,9.27,185.4,932.4,35.226,13.3,7.25,292,207,150,8.8,0.19,chris_brianik,samantha_fagundez,5/11/17,PS13-BN-4,984,blacknose dace,Rhinichthys atratulus,J,54.27,3.36,0.5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Passaic,spring,1,3,9.27,185.4,932.4,35.226,13.3,7.25,292,207,150,8.8,0.19,chris_brianik,samantha_fagundez,5/11/17,PS13-CS-1,985,Common shiner,Luxilus cornutus,F,71.27,9.33,1.8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Passaic,spring,1,4,6.91,138.2,932.4,29.022,13.5,7.36,290,205,150,5.5,0.21,chris_brianik,samantha_fagundez,5/11/17,PS14-BN-1,986,blacknose dace,Rhinichthys atratulus,F,47.48,2.08,0.4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Passaic,spring,1,5,9.1,182,932.4,36.4,13.3,7.34,290,205,151,5.25,0.2,chris_brianik,samantha_fagundez,5/11/17,Ps15-CP-1,987,chain pickrel,Esox niger,M,123.27,19.85,3.5476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,Ps21-st-1,988,swallowtail shiner,Notropis procne,M,70.26,7.1,1.3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,Ps21-rb-1,989,Red breasted,Lepomis auritus,M,121.21,87.79,16.5597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-st-2,990,swallowtail shiner,Notropis procne,M,70.64,6.14,1.1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0
129,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-st-3,991,swallowtail shiner,Notropis procne,M,70.73,5.96,1.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-st-4,992,swallowtail shiner,Notropis procne,M,72.57,5.61,0.9788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-st-5,993,swallowtail shiner,Notropis procne,M,71.19,5.93,1.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-st-6,994,swallowtail shiner,Notropis procne,J,70.58,5.31,1.1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Passaic,spring,2,1,12.41,248.2,1466.6,119.136,13.6,6.85,365,256,191,7.55,0.48,chris_brianik,samantha_fagundez,5/11/17,PS21-em-1,995,eastern mosquitofish,Gambusia holbrooki,F,31.93,0.84,0.1664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Passaic,spring,2,2,14.05,281,1466.6,199.51,14.1,6.91,362,257,188,7.9,0.71,chris_brianik,samantha_fagundez,5/11/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,Passaic,spring,2,3,16.82,336.4,1466.6,215.296,13.6,6.94,362,255,185,8.65,0.64,chris_brianik,samantha_fagundez,5/11/17,Ps23-emm-1,996,eastern mud minow,Umbra pygmaea,M,36.33,1.18,0.1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0
136,Passaic,spring,2,3,16.82,336.4,1466.6,215.296,13.6,6.94,362,255,185,8.65,0.64,chris_brianik,samantha_fagundez,5/11/17,PS23-RB-1,997,Red breasted,Lepomis auritus,M,77.34,22.03,4.4771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0
